	댓글번호	댓글내용	답글수	코사인유사도	유클리디언	norm유클	맨해튼	norm맨해
42	43	언론은 진실을 밝히기 위해 투쟁해야 하는데......왜 미국에서 발표되고 심리되는 부정선거 청문회, 폭로, 증거, 증인들의 증언과 .......이 과정들은 하나도 보도되지 않지? 이러고도 너희들이 진실을 밝히는 언론이라고 할수 있나? 조금만 찾아봐도 자료가 많이 나오는데.....그것도 찌라시가 아니라 법원 판결, 기소,  청문회 발표와 반박 내용들인데......내가 어떻게 주류언론을 범죄자로 보지 않을 이유가 뭐요?	0.0	0.011252424595099914	1.4062343868679208	0.06606396532099644	21.060014765424942	0.9893856231332467
72	73	https://youtu.be/bQFeqPHvvqcKraken의 정체? 빅테크 거대 자금과 우편투표와의 관계?https://kr.theepochtimes.com/share/553997[논평]미국 선거를 훔친 도둑들이 엉성해졌다https://kr.theepochtimes.com/share/554053중국 관영언론, 미 유력매체에 수백만 달러 지급하고 ‘기사형’ 선전물 게재https://youtu.be/L0aa8kBG2O0빅테크, 주류언론, 부정선거에 연류된 모든 기업과 개인- 자산압류 권한 법령】【미국은 현재, 201	0.0	0.01554353929337992	1.4031795756114893	0.0672709103456044	20.562432514054706	0.9857993789125011
7	8	기레기가 쓴 기사 내용만봐도 누가 이길건지 뻔히 알겠는데 어떻게 뻔한 거짓말을 할수있지?  바이든이 8천만표..트럼프가 7천3백만 표...합치면 1억5천이 넘는데... 미국 유권자 100%가 넘는 투표율이다.  이게 가능하냐?  기레기야?  누가봐도 부정선거 사기극 인데 손바닥으로 하늘을 가린다고 가려질까?  한국 기레기 놈들아~~	0.0	0.018044893587788973	1.4013958087651113	0.06774521156634937	20.383974551899588	0.9853866123649728
85	86	실제 상황들을 제대로 보세요 미국 쓰레기 언론들 기사 퍼나르지 말고~민주당의 오랜 계획이 모두 들통나게 생겼어요오래전부터 준비해온 거대 음모들이 너무나 확연히 드러나고 있네요 이제부턴 형사권이 발동될겁니다 관련자들 범죄 수준은 반역죄에 해당되고 종신형받을 사람들 쏟아지겠네요	0.0	0.014028233610674654	1.40425906896792	0.06868328988317461	20.218860579598857	0.9889185642338251
17	18	선거인단이 투표를 못하니까 트럼프 저렇게 말한다 거다 ㅋㅋㅋㅋㅋ지금 경합주 전부다 인증못하게 막아놈 ㅋㅋㅋ 게다가 저시한 지나면 트럼프 재선이 확실함 ㅋㅋㅋㅋㅋ	0.0	0.10866357006660629	1.3351677272413318	0.06881966181376716	18.65620849649216	0.9616124875250719
45	46	근데 영어 해석 못하는 네이버 문빠들 왜이리 많아요??  유튜브를 믿는 틀딱이라구요? ㅋㅋㅋ 영어를 못하는 문빠겠지요 푸하하하하하  가서 외신좀 읽으세요 네이버 번역기도 있고 구글번역기도 있구요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와 진짜 틀딱 틀딱 거리면서 젊은것들이 영어해석을 못하네 ㅋㅋㅋ 아이구 문빠들아	0.0	0.0	1.4142135623730945	0.07090272081417734	19.945829245107355	1.000000000000004
82	83	부정 선거를 흠모하시는 분들 아주 신이 나셨군요. 삶의 의미를 특이한 데서 찾는 참 재미난 분들. 12월 중순이 지나면 어떤 재미를 찾아 방황하게 될지, 기대합니다. 방향이 예상되긴 합니다.	0.0	0.015395108561642796	1.4032853533322134	0.07175633541604103	19.329297678965602	0.9883945302463335
93	94	사태파악도 못하는 정신이상자..언제까지 불복타령이냐？당선시 큰소리 뻥뻥 쳐놓고 꼬라지 보가 참 좋다..낙선되면 미국 떠난다는 약속이나 지켜라.백악관에서 경호원들한테 끌려나가는 모습 봤으면 좋겠다엄청 재밋을건데..	1.0	0.01961253486706497	1.400276733458737	0.07176853375408536	19.246548739974607	0.9864454288850929
61	62	미국 대통령 관련 뉴스 특 : 선동은 지들이 유튜브 찌라시 보고 당해놓고 자기들이 거짓 뉴스에 속지 않는 현명한 사람들인줄 알고 기자한테 선동질 하지 말라고 함.	1.0	0.03966073738866583	1.385885466127221	0.07188246680640147	18.78718981098916	0.9744452777528617
23	24	"공산당의 선전선동 전략의 노리개로 전락한 주류언론.. ""거짓뉴스로 뒤덮어 가상의 거짓세계를 세뇌시킨다"" 인간은 정보를 통해 상황과 현실을 인지한다 모든 정보를 왜곡시켜 사람들의 행동, 판단력을 조작"	0.0	0.008028862156252557	1.4085248580296672	0.07305047021940236	19.16865930579515	0.9941461577913957
21	22	이런기사쓰는 기자양반들.. 돈때문에 기사쓰나요? 그럴거면 왜 기자하나요? 기자는국민의 눈과귀가 되어줘야하는데 이렇게 권력과 힘앞에 무너져 그들의 앞잡이하면 기분좋나요.. 본인들도 이런기사쓰면서 괴리감느낄겁니다.. 거짓말그렇게 계속하면서 인생살고싶으십니까?	0.0	0.0	1.4142135623730943	0.07327988919519804	19.298795043289633	1.0000000000000095
24	25	세계일보에는 영어하는 사람은 뽑지 않는갑따 나도 아는 사실을 모르니 북한방송도 북한은 낙원이라 방송하니 그리 기사쓰는가? 팩트 체크가 팩트는 체크해서 빼라고 만든 언어인듯	0.0	0.0	1.4142135623730943	0.07327988919519804	19.298795043289616	1.0000000000000087
3	4	제목봐라. 기레기가 쓰레기기사를 썼네. 조사좀 하고 기사를 써라. 선동 좀 그만하고!  바이든, 힐러리, 조지소로소등이 감방 갈지도 모르는 상황이다. 블복? 웃고간다	7.0	0.025428077608029228	1.3961174179788538	0.07342109949989578	18.711852673170927	0.9840467422383334
62	63	이제 보니 대선불복도 다 차기 대선을 위한 쇼같음. 번복 안될거 알면서도 결과에 불복하는 듯한 행동을 하면서 지지자들을 결집시켜서 다음 대선을 노리는 포석을 깔아뒀음.	1.0	0.01411267166970109	1.4041989377081143	0.07372433362901624	18.858365783340073	0.990116438186633
66	67	"연방총무처(조달청) ""바이든 당선인정 보도는 가짜뉴스, 대통령 선거의 실제 승자는 헌법에서 정한 선거 절차에 따라 결정된다"""	0.0	0.05521255759708571	1.3746180868902562	0.07377662375884467	18.06126788361529	0.9693596919502504
67	68	학교를 흔들만한 사고가 터졌다하면 최고 책임자인 학교장이 좌천되던지 해임되듯이 나라를 흔들만한 사건이 터지면 바이든 당선여부와 상관없이 누가 책임지고 내려와야하지???	0.0	0.020849193212882464	1.3993933019613305	0.07439018251510149	18.546143371530075	0.9858922351748529
35	36	불복 아닌데. 아직 뽑히지도 않은 대통령인데 무슨 불복. 그냥 정의를 찾아가는 과정일 뿐. 한법 대법원 결과 봅시다. 완전 팝콘각이다	0.0	0.01892888806403194	1.4007648710158085	0.07485924418360103	18.599033518849485	0.9939638126110785
14	15	아직  개표가 마무리된건 아니잖아   그러니  승복이니  할복이니   당선자니  낙선자니   그런 용어 사용을 자제 하세요  아직은  불확실성이 너무 많아요	1.0	0.0	1.4142135623730945	0.07502053281890281	18.851019970585483	0.9999999999999928
2	3	306명의 선거인단을 바이든이 확보했다고?현지에서 업데이트한거 보고 정확한 기사를 써라..이러니 기레기 소리를 듣지..	6.0	0.0429199383028677	1.383531757277101	0.07519341663775075	17.98127841323124	0.9772625400854309
30	31	참 무섭다 사이비 광신도들같이 가짜뉴스를 신봉하며 모든거를  부정하는 일부 네티즌들이 얘네들 한테는 진실은 아무런 의미가 없을거야 어차피 또 부정할테니	0.0	0.006686318320318107	1.4094776916855982	0.07536378477463301	18.627112531342675	0.9959786579567408
8	9	당연히 법적인 절차에 따라인증되야지...조지아주.필라델피아는 선거인증이 중단되었고 불법조작 및 매국행위에대한 사법처리가 될것이다. 곧 우리나라도 부정이 드러날것..문정부 아웃	1.0	0.0	1.4142135623730945	0.0754992767117612	18.73148490908385	1.0000000000000022
26	27	바보아냐? 온갖 소송으로 선거인단이 구성이 안되는데 구성을 전제로 한 결과승복에 바이든이 당선된 것 마냥 기뻐하는 언론은 뭐지? ㅋㅋㅋ	0.0	0.010363491896189117	1.4068663817888396	0.0757249156516693	18.465774706546078	0.9939246897903503
4	5	기자들이 쓰는 언론은 정직 공정한보도를 해야하고 사명감을 가져야함에도 외국 언론내용을 획인도없이배껴쓰기하는것은 수준이하의 작태다 공부들좀하고 진실된보도자세가 필요하다	2.0	0.0	1.4142135623730945	0.07599874985510695	18.608379283466167	0.9999999999999932
25	26	낙장불입?  기부했으니 끝? 아니지. 소송하고 싸운다고 돈 받아가서 취하하고 말았으면  돌려주지 꿀꺽하려고?  소송해야 주나? 날강도 사기꾼들 아닌가.	0.0	0.0	1.4142135623730945	0.07652106561138762	18.481362629673608	0.9999999999999953
81	82	조상때 3족을 멸하는 형벌을 지금도 유지했어야했다.태극기 들딱들이 사기꾼 유투버에 세뇌되어 댓들 다는 수준하고는... ㅉㅉㅉ	2.0	0.0	1.4142135623730945	0.07652106561138762	18.4813626296736	0.9999999999999953
64	65	전세계에서 야당이 부정선거 하는 나라 유일 초강대국 그나라😄 얼마나 여당이 핫바지면🤣 푸틴은 트럼프를 유일하게 인정!	2.0	0.0	1.4142135623730945	0.07652106561138762	18.48136262967358	0.999999999999996
10	11	12월 14일이 지나면 투표 무효되는데 ㅋㅋㅋㅋ 즉, 트럼프는 기존 선거를 무효화시키고 상원선거로 넌어가겠다는 의밉니다.	0.0	0.022831526696272145	1.397976017894247	0.07660864008711718	18.02132179486739	0.9875626889198582
38	39	이자식 투표인단 꼬셔서 지편만드려고 ㅋㅋㅋㅋㅋ 가능하겟다 투표를 2번씩이나하는 후진국가 자우 민주주의?개가웃겟다 멍멍멍 ㅋㅋㅋㅋㅋㅋ	0.0	0.007282809616596106	1.409054427893687	0.07685412697732226	18.258906982520163	0.9958964876888298
78	79	네이버 할배들 트럼프가 그렇게 좋은가 봄ㅋㅋㅋㅋㅋ 트럼프는 당신들이 누군지도 몰라요ㅋㅋㅋ 누가 보면 미국시민인줄 알겠네	0.0	0.0036395216430887274	1.4116376860631847	0.07699473100823138	18.29661381027638	0.9979493127676868
76	77	트럼프왕과기사이야기 마이클플린장군사면 축하 앞으로 남은 글로벌리스트 딥스테이트 대량체포시작될것 지구와지구인류의진정한자유시작 게사라네사라 빛의세계로 WWG1WGA KQ QANON	1.0	0.0	1.4142135623730947	0.0770687049724896	18.350036670240133	1.0000000000000033
56	57	개웃기는게 여기있는 틀딱할배들은 조중동이나 CNN은 안믿으면서 믿는다는게 아무소리나 지껄일 수 있는 유튜브 가짜뉴스들임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0.0	0.003782231899885083	1.4115365869152066	0.07756661184731768	18.16013648868767	0.9979339332541005
87	88	너의 친한 친구가 있는 북한으로 가라.늙다리와 로켓맨.너 좋아하는 여자도 한 100명 붙여달라고 해봐.	0.0	0.003782231899885083	1.4115365869152066	0.07756661184731768	18.160136488687666	0.9979339332541006
70	71	세계 운명이 달린 문제다.이번 기회에 딥스테이트 사악한 세력들 싸그리 청소해야 한다.	0.0	0.016141854447946892	1.40275311124378	0.07775687859911379	17.88967193389401	0.9916535116492152
43	44	국내 쓰렉이 언론들의 사기선거 가짜당선 호소인 바이든 빨기 프로젝트	0.0	0.03237154270361622	1.3911351173026896	0.0787446579341518	17.40101758275904	0.9849777783751984
5	6	20대에 좌파가 아니면 열정이 없는것이고 40대 넘어서 좌파면 지식과 지능이 없는것이다	7.0	0.0	1.4142135623730945	0.07889613617653098	17.925004073821565	0.9999999999999998
47	48	미국도 정치판이 늙어 가네. 바이든 취임하면 이미 팔순인데.	0.0	0.0407534440018248	1.3850967879525062	0.07925026610681672	17.17414880542531	0.9826431443827083
9	10	판세 다 뒤집힘 ㅋ 당당히 유투브 보고옴 ^^ 유투브가 가짜음모론 퍼트린다는 좀벌레들은 유투브 가서 설치기를	2.0	0.0	1.4142135623730945	0.07938101295170413	17.81551418641527	1.0000000000000009
20	21	아직도 우리국민이 개돼지로보이냐 이 기레기시키야 니가쓰는대로 믿을거같냐? 어제 펜실베니아 청문회는 보고이야기하냐?	0.0	0.0	1.4142135623730945	0.07958138896376986	17.770656943634556	0.9999999999999977
33	34	미국은 부정선거에 단호하게 대처하는데 대한민국은 권력꽁무니에붙어서 불법이 판을치고 도둑놈들이 큰소리치고있음	0.0	0.0	1.4142135623730945	0.07958138896376986	17.770656943634567	0.9999999999999978
51	52	트럼프가 무식한 한국 ㅂ ㅕㅇ 시 ㄴ들이랑 엮여서 이게 도대체 무슨 피해야	0.0	0.0	1.4142135623730945	0.07958138896376986	17.77065694363456	0.9999999999999977
53	54	손과 발이 일하기 위해서 머리보다 높이 올라가는 것도 싫어하는 사람	0.0	0.0	1.4142135623730945	0.07958138896376986	17.770656943634553	0.9999999999999977
79	80	추하다 추해 미국 역사상 오점으로 남을 대통령	0.0	0.04943581325175991	1.3788141185440774	0.07987080866172953	16.922317790248755	0.9802620876591536
19	20	국기연 기자님 제대로된 정보를 알리는게 기자님의 직업 윤리 아닌가요?	0.0	0.004586091170516099	1.4109669796486974	0.08021324171799467	17.552602455728493	0.997862575006375
65	66	완또  미국은 지가당선되면 민주주의~  떨어지며  제3국가~~완전 상식없는  늙은이	0.0	0.0	1.4142135623730945	0.08031480578686818	17.608379283466178	1.0000000000000047
40	41	극우탈 쓰고 유튜브 개설해서 조회수 빨면 누구라도 돈벌기 쉽겠다	0.0	0.0	1.4142135623730945	0.08031480578686818	17.608379283466174	1.0000000000000047
91	92	바이든 치지자도 아니지만 결과에 성복않는 또람프가이해불가.	1.0	0.05425687150109403	1.3753131487038903	0.08044356235078987	16.755168205368605	0.9800280172532091
1	2	우리나라 4.15 부정선거 연루자들 중국 망명 준비설 사실이냐?	14.0	0.0	1.4142135623730945	0.08110507906465225	17.43680640821236	0.999999999999994
11	12	14일 이전에 바이든 뒤진다는 소리임	1.0	0.06064214418200688	1.3706625082915136	0.08118854364867016	16.541008632995	0.9797746660969665
92	93	미합중국 대통령 조 바이든	1.0	0.10487728342239147	1.3380005355586426	0.08159540239539005	15.979775716126516	0.9744960447277013
34	35	기계음으로 나불거리는 싸구려 유튜브나 믿는 미친인간들 ㅉㅉㅉ	0.0	0.0	1.4142135623730943	0.08196376830608779	17.25413059453077	1.0000000000000069
77	78	그동한 구라친게 얼만데 ㅋㅋ 그때되서 또 불복함 ㅋ	0.0	0.0	1.4142135623730945	0.08290681328346758	17.05786902624935	1.000000000000002
69	70	Jo를 당선인이라고 단정짓고있는 기사인데 읽어볼것도 없지	0.0	0.0	1.4142135623730945	0.08290681328346758	17.057869026249357	1.000000000000002
89	90	4년전에 트럼프한테 투표한 미국인 본인손모가지를 자르고싶것다	1.0	0.0	1.4142135623730945	0.08290681328346758	17.057869026249353	1.000000000000002
0	1	민주당 후보는 백악관대신 깜빵으로 직행할 것임	19.0	0.0	1.4142135623730945	0.08290681328346758	17.05786902624936	1.0000000000000022
13	14	부정선거 들통났음 이제 중공 문죄인 x됐음~ㅎ	0.0	0.0	1.4142135623730945	0.08290681328346758	17.057869026249357	1.0000000000000022
60	61	큰쌀집 늙다리 노인네 그 꼬장을 뉘가 말리뇨?	0.0	0.0	1.4142135623730945	0.08290681328346758	17.057869026249364	1.0000000000000027
44	45	불복 같은 소리 하고 자빠졌네 ㅋ	0.0	0.026750960879943605	1.3951695517893554	0.08299077826037131	16.660514771463763	0.9910401824128472
22	23	바이든 당선 호소인읍소인	0.0	0.059637666425178384	1.371395153538776	0.08366118422295046	16.126862602471622	0.9838101145698968
73	74	이제 세상 그 어떤곳도 자유민주주의는 없다!	0.0	0.006300924141243138	1.409751095661044	0.08380021945748953	16.785163648096255	0.9977650676559803
46	47	트럼프야 개기라 트뽕놈들이응원한다  부정선거   히히	0.0	0.0	1.4142135623730945	0.08395725549571993	16.844447260965957	0.9999999999999997
90	91	걸러야할 링크 : 유튜브, 에포치타임즈, 파이낸셜	1.0	0.0	1.4142135623730945	0.08395725549571993	16.84444726096596	0.9999999999999997
55	56	언제까지 가짜뉴스 퍼 나르면서 월급받을거니?. 기래기들아.	0.0	0.0	1.4142135623730945	0.08395725549571993	16.84444726096596	0.9999999999999997
36	37	졌으면 빨리겨들어가지 드럽게 질기네  신사되긴글렀다	0.0	0.0	1.4142135623730945	0.08395725549571993	16.84444726096596	0.9999999999999998
49	50	쇼만  일삼는  쇼쟁이는  아웃   ..우리나라도   .	0.0	0.0	1.4142135623730945	0.08395725549571993	16.84444726096595	0.9999999999999997
37	38	지저분한 넘이네. 지저분한 넘 좋아하는 넘들도 있네.	0.0	0.0	1.4142135623730945	0.08453311140676564	16.729699627025806	1.0000000000000033
58	59	미국에서 언론보다랑 우리나라 언론보다랑 틀ㄹㄱ다 확인해봐라	0.0	0.0	1.4142135623730945	0.08453311140676564	16.729699627025806	1.0000000000000033
84	85	재임할거니까 불복할필요가없지 민주당의부정규모가 장난아니다	1.0	0.0	1.4142135623730945	0.08515060610284628	16.60837928346617	1.0000000000000067
6	7	트럼프는  백악관으로  바이든은   감옥으로	0.0	0.0	1.4142135623730945	0.08515060610284628	16.60837928346618	1.000000000000007
68	69	선거에 패했으면 조용히 꺼져라	0.0	0.0	1.4142135623730945	0.08515060610284628	16.608379283466167	1.0000000000000067
28	29	찌질이가 승복할까?  쫒겨날 것 같은데	0.0	0.0	1.4142135623730945	0.08515060610284628	16.608379283466167	1.0000000000000062
32	33	바이든아 사면해준다하고 빨리 끝내.	0.0	0.0	1.4142135623730945	0.08515060610284628	16.608379283466174	1.0000000000000073
57	58	기자 윤리 실종...	0.0	0.0	1.4142135623730945	0.08654689959164472	16.340430091035042	1.000000000000003
75	76	빨리 집에 가라	0.0	0.0	1.4142135623730945	0.08654689959164472	16.340430091035046	1.0000000000000033
80	81	태극할배들 어쩌누? 꺼이꺼이	0.0	0.0	1.4142135623730945	0.08654689959164472	16.340430091035042	1.000000000000003
54	55	이상황을 꼭뒤집어서보여주세요 볼만하겠다	0.0	0.0	1.4142135623730945	0.08654689959164472	16.340430091035046	1.0000000000000033
50	51	댓글 재밌네 ㅋㅋㅋㅋㅋㅋ	0.0	0.0	1.4142135623730945	0.08654689959164472	16.34043009103505	1.0000000000000033
48	49	댓글 잼나네여 ㅋㅋ	0.0	0.0	1.4142135623730945	0.08654689959164472	16.34043009103505	1.0000000000000033
29	30	어용언론임 ㅋㅋ	0.0	0.0	1.4142135623730945	0.08826371461722199	16.022592845839252	0.9999999999999976
74	75	희대의 얼가니ᆢ	0.0	0.0	1.4142135623730945	0.08826371461722199	16.02259284583925	0.9999999999999976
27	28	기사가 개그?	0.0	0.0	1.4142135623730945	0.08826371461722199	16.02259284583926	0.9999999999999973
52	53	럼프형 힘내요!	0.0	0.0	1.4142135623730945	0.08826371461722199	16.02259284583926	0.9999999999999976
86	87	빙구 때  기	0.0	0.0	1.4142135623730945	0.09060604798802938	15.608379283466165	0.9999999999999969
31	32	저널리즘이라곤없는받아쓰기	0.0	0.0	1.4142135623730945	0.09060604798802938	15.608379283466155	0.9999999999999968
59	60	어렵지않을까싶다	0.0	0.0	1.4142135623730945	0.09060604798802938	15.608379283466155	0.9999999999999968
